teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
93,CrkJoin,1,13107200,52428800,52428800,0,0,177,468,3403578,3404046,19.2524,183,0.97,7110,0.27,0.51,1225889,0,5,53,3399353,7908,0,0.00,0,0.00,0.00,0,0,0,0,0,0,86943,0.86,642798,0.44,0.00,69976506,1344,5,85,3400768,8043
94,CrkJoin,1,13107200,52428800,52428800,0,0,171,288,3299791,3300079,19.8589,180,0.97,6942,0.26,0.51,1223210,0,4,57,3299214,3928,0,0.00,0,0.00,0.00,0,0,0,0,0,0,79073,0.85,567419,0.42,0.00,51001226,1344,4,89,3300668,4082
95,CrkJoin,1,13107200,52428800,52428800,0,0,164,290,3169688,3169978,20.6740,186,0.97,7145,0.27,0.51,1233436,0,4,51,3165167,7964,0,0.00,0,0.00,0.00,0,0,0,0,0,0,74447,0.85,515054,0.46,0.00,50749082,1392,4,83,3166616,8124
96,CrkJoin,1,13107200,52428800,52428800,0,0,155,504,2989614,2990118,21.9175,190,0.97,7228,0.26,0.51,1237613,0,5,52,2989177,4125,0,0.00,0,0.00,0.00,0,0,0,0,0,0,92993,0.83,594755,0.48,0.00,69958640,1344,5,84,2990621,4299
97,CrkJoin,1,13107200,52428800,52428800,0,0,142,287,2734743,2735030,23.9617,282,0.96,7261,0.28,0.49,1278128,0,9,54,2730601,7693,0,0.00,0,0.00,0.00,0,0,0,0,0,0,75090,0.85,536966,0.48,0.00,63294788,1344,9,86,2732028,7890
98,CrkJoin,1,13107200,52428800,52428800,0,0,126,601,2430576,2431177,26.9565,189,0.97,7036,0.27,0.50,1240900,0,7,53,2429984,4251,0,0.00,0,0.00,0.00,0,0,0,0,0,0,56177,0.85,385997,0.51,0.00,41672956,1344,7,85,2431286,4473
99,CrkJoin,1,13107200,52428800,47185922,0,0,175,463,3369759,3370222,19.4456,178,0.97,6802,0.27,0.51,1223779,0,5,56,3369589,3805,0,0.00,0,0.00,0.00,0,0,0,0,0,0,67489,0.88,568032,0.42,0.00,51741298,1344,5,88,3370214,4821
100,CrkJoin,1,13107200,52428800,52428800,0,0,182,284,3513242,3513526,18.6525,183,0.97,6806,0.28,0.52,1220465,0,9,58,3516780,7,0,0.00,0,0.00,0.00,0,0,0,0,0,0,72236,0.87,571099,0.42,0.00,52478872,1344,9,90,3518234,140
101,CrkJoin,1,13107200,52428800,52428800,0,0,182,463,3503258,3503721,18.7047,294,0.95,7097,0.30,0.52,1269469,0,8,53,3506462,95,0,0.00,0,0.00,0.00,0,0,0,0,0,0,81297,0.87,644271,0.40,0.00,55210621,1344,8,85,3507783,215
102,CrkJoin,1,13107200,52428800,52428800,0,0,181,506,3484210,3484716,18.8067,179,0.97,6740,0.28,0.51,1221854,0,10,56,3484062,3969,0,0.00,0,0.00,0.00,0,0,0,0,0,0,70996,0.87,581537,0.41,0.00,52870495,1344,10,88,3485438,4028
103,CrkJoin,1,13107200,52428800,52428800,0,0,178,465,3440918,3441383,19.0435,259,0.96,7461,0.27,0.48,1270226,0,5,53,3444567,16,0,0.00,0,0.00,0.00,0,0,0,0,0,0,80811,0.85,571870,0.43,0.00,54123757,1344,5,85,3446040,151
104,CrkJoin,1,13107200,52428800,52428800,0,0,175,483,3381289,3381772,19.3792,186,0.97,6916,0.29,0.51,1225590,0,6,52,3384954,63,0,0.00,0,0.00,0.00,0,0,0,0,0,0,69627,0.87,561799,0.42,0.00,51056456,1344,6,84,3386358,202
105,CrkJoin,1,13107200,52428800,52428800,0,0,171,581,3299580,3300161,19.8584,182,0.97,6901,0.27,0.52,1224430,0,5,53,3299072,4205,0,0.00,0,0.00,0.00,0,0,0,0,0,0,77914,0.85,552226,0.43,0.00,52975240,1344,5,85,3300481,4347
106,CrkJoin,1,13107200,52428800,52428800,0,0,164,502,3169223,3169725,20.6756,197,0.97,7066,0.26,0.50,1228175,0,4,55,3168791,4035,0,0.00,0,0.00,0.00,0,0,0,0,0,0,74396,0.85,529539,0.45,0.00,50046425,1344,4,87,3170294,4197
107,CrkJoin,1,13107200,52428800,52428800,0,0,155,283,2983015,2983298,21.9676,180,0.97,6766,0.26,0.51,1221114,0,5,54,2986296,147,0,0.00,0,0.00,0.00,0,0,0,0,0,0,63971,0.86,476663,0.47,0.00,47346519,1392,5,86,2987702,317
108,CrkJoin,1,13107200,52428800,52428800,0,0,141,274,2729767,2730041,24.0055,180,0.97,6892,0.27,0.51,1219348,0,11,51,2733115,147,0,0.00,0,0.00,0.00,0,0,0,0,0,0,59544,0.85,429872,0.50,0.00,46262062,1392,11,84,2733702,1068
109,CrkJoin,1,13107200,52428800,52428800,0,0,126,284,2437503,2437787,26.8834,184,0.97,7092,0.25,0.51,1232256,0,4,52,2436998,4044,0,0.00,0,0.00,0.00,0,0,0,0,0,0,50650,0.86,392547,0.51,0.00,43162476,1344,4,84,2438381,4289
110,CrkJoin,1,13107200,52428800,52428800,0,0,183,271,3526996,3527267,18.5798,200,0.97,7061,0.26,0.50,1243923,0,5,55,3530440,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,85526,0.87,691738,0.41,0.00,72940911,1344,5,87,3532105,0
111,CrkJoin,1,13107200,52428800,52428800,0,0,182,443,3511389,3511832,18.6615,187,0.97,7124,0.27,0.51,1246805,0,11,53,3514823,192,0,0.00,0,0.00,0.00,0,0,0,0,0,0,79097,0.87,630387,0.39,0.00,52669372,1344,11,85,3516313,324
112,CrkJoin,1,13107200,52428800,52428800,0,0,182,500,3503470,3503970,18.7034,178,0.97,6821,0.27,0.51,1227285,0,10,57,3503384,3905,0,0.00,0,0.00,0.00,0,0,0,0,0,0,103430,0.84,682210,0.43,0.00,74416631,1344,10,89,3504812,4036
113,CrkJoin,1,13107200,52428800,52428800,0,0,180,271,3479802,3480073,18.8318,182,0.97,6809,0.26,0.51,1215501,0,10,52,3479442,3929,0,0.00,0,0.00,0.00,0,0,0,0,0,0,87400,0.84,592267,0.41,0.00,53373573,1392,10,84,3480936,4066
114,CrkJoin,1,13107200,52428800,52428800,0,0,179,454,3449179,3449633,18.9980,185,0.98,7912,0.25,0.52,1272578,0,5,54,3445846,7048,0,0.00,0,0.00,0.00,0,0,0,0,0,0,95047,0.85,676550,0.43,0.00,71555938,1344,5,86,3446634,7872
115,CrkJoin,1,13107200,52428800,52428800,0,0,175,293,3383576,3383869,19.3672,193,0.97,7036,0.26,0.51,1233118,0,4,52,3383242,3852,0,0.00,0,0.00,0.00,0,0,0,0,0,0,69927,0.87,550015,0.42,0.00,49681764,1392,4,84,3384710,3992
116,CrkJoin,1,13107200,52428800,52428800,0,0,172,290,3314719,3315009,19.7695,184,0.97,6919,0.27,0.52,1220724,0,4,58,3318064,112,0,0.00,0,0.00,0.00,0,0,0,0,0,0,103011,0.84,672509,0.44,0.00,73637801,1392,4,90,3319520,258
117,CrkJoin,1,13107200,52428800,52428800,0,0,164,457,3170365,3170822,20.6685,205,0.97,7343,0.26,0.51,1247410,0,6,61,3173508,507,0,0.00,0,0.00,0.00,0,0,0,0,0,0,68567,0.86,511335,0.45,0.00,50319301,1344,6,93,3174982,664
118,CrkJoin,1,13107200,52428800,52428800,0,0,155,309,2982970,2983279,21.9678,180,0.97,6653,0.27,0.52,1214044,0,5,51,2975121,11379,0,0.00,0,0.00,0.00,0,0,0,0,0,0,75086,0.85,546616,0.45,0.00,49799347,1344,5,83,2976583,11553
119,CrkJoin,1,13107200,52428800,52428800,0,0,141,283,2728786,2729069,24.0141,204,0.97,7284,0.28,0.49,1263657,0,9,57,2728351,3940,0,0.00,0,0.00,0.00,0,0,0,0,0,0,59596,0.86,456083,0.48,0.00,44807409,1344,9,89,2729772,4134
120,CrkJoin,1,13107200,52428800,52428800,0,0,126,471,2429888,2430359,26.9656,180,0.97,6553,0.28,0.51,1211823,0,6,55,2429322,4220,0,0.00,0,0.00,0.00,0,0,0,0,0,0,53706,0.86,396770,0.51,0.00,42579745,1344,6,87,2430708,4465
121,CrkJoin,2,13107200,52428800,0,0,0,40,71567,698472,770039,85.1074,197,0.97,7478,0.26,0.50,1262196,0,16,49,780286,6966,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13185,0.90,144701,0.32,0.00,17186702,1152,16,81,781180,7625
122,CrkJoin,2,13107200,52428800,52428800,0,0,127,193486,2255470,2448956,26.7608,195,0.97,6963,0.27,0.50,1232011,0,10,58,3535200,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,74141,0.87,600194,0.35,0.00,52583646,1392,10,90,3536763,70
123,CrkJoin,2,13107200,52428800,52428800,0,0,129,182643,2315527,2498170,26.2336,206,0.97,8255,0.26,0.50,1323145,0,10,55,3504532,3670,0,0.00,0,0.00,0.00,0,0,0,0,0,0,69945,0.88,595922,0.36,0.00,49687869,1392,10,87,3506005,3809
124,CrkJoin,2,13107200,52428800,52428800,0,0,132,170499,2378634,2549133,25.7091,178,0.97,6942,0.27,0.52,1227945,0,10,53,3479158,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,71649,0.88,625775,0.33,0.00,50699888,1392,10,85,3480692,63
125,CrkJoin,2,13107200,52428800,52428800,0,0,134,159723,2434514,2594237,25.2621,185,0.97,6470,0.29,0.52,1213261,0,10,50,3440905,367,0,0.00,0,0.00,0.00,0,0,0,0,0,0,62068,0.88,550709,0.37,0.00,47535997,1392,10,82,3442366,503
126,CrkJoin,2,13107200,52428800,52428800,0,0,136,149823,2476674,2626497,24.9519,181,0.98,8056,0.24,0.51,1289752,0,10,51,3376308,7957,0,0.00,0,0.00,0.00,0,0,0,0,0,0,79621,0.87,642864,0.38,0.00,65161766,1392,10,83,3377774,8096
127,CrkJoin,2,13107200,52428800,52428800,0,0,136,134354,2482068,2616422,25.0479,191,0.97,6953,0.27,0.51,1230965,0,9,51,3282718,3079,0,0.00,0,0.00,0.00,0,0,0,0,0,0,74744,0.86,551325,0.37,0.00,46756926,1392,9,83,3283525,3904
128,CrkJoin,2,13107200,52428800,52428800,0,0,134,120051,2459975,2580026,25.4013,185,0.97,6688,0.28,0.51,1221832,0,10,56,3152773,103,0,0.00,0,0.00,0.00,0,0,0,0,0,0,72341,0.86,535990,0.37,0.00,46084414,1392,10,88,3154201,261
129,CrkJoin,2,13107200,52428800,52428800,0,0,129,106275,2380236,2486511,26.3566,180,0.97,6959,0.26,0.51,1223933,0,10,55,2962815,3767,0,0.00,0,0.00,0.00,0,0,0,0,0,0,50372,0.88,460395,0.41,0.00,43087619,1392,10,87,2963471,4719
130,CrkJoin,2,13107200,52428800,52428800,0,0,120,94099,2223721,2317820,28.2748,179,0.97,6717,0.27,0.51,1224780,0,15,51,2709351,72,0,0.00,0,0.00,0.00,0,0,0,0,0,0,63055,0.85,442102,0.42,0.00,42653128,1392,15,83,2710016,1026
131,CrkJoin,2,13107200,52428800,52428800,0,0,107,83417,1986436,2069853,31.6622,218,0.97,7090,0.26,0.51,1245454,0,10,51,2388732,4133,0,0.00,0,0.00,0.00,0,0,0,0,0,0,48553,0.88,420686,0.42,0.00,41877485,1392,10,83,2390124,4368
132,CrkJoin,2,13107200,52428800,5242880,0,0,108,234982,1847765,2082747,31.4661,190,0.98,8209,0.25,0.55,1293669,0,10,55,3198726,8994,0,0.00,0,0.00,0.00,0,0,0,0,0,0,57041,0.90,572064,0.34,0.00,46794022,1392,10,87,3199687,9529
133,CrkJoin,2,13107200,52428800,52428800,0,0,127,196579,2246271,2442850,26.8277,179,0.97,6876,0.28,0.51,1228910,0,10,51,3521236,6069,0,0.00,0,0.00,0.00,0,0,0,0,0,0,58915,0.90,592184,0.36,0.00,47868246,1392,10,83,3521236,7653
134,CrkJoin,2,13107200,52428800,52428800,0,0,130,183908,2322010,2505918,26.1525,185,0.97,7087,0.26,0.51,1227905,0,10,54,3507941,10412,0,0.00,0,0.00,0.00,0,0,0,0,0,0,86589,0.87,693921,0.38,0.00,69777031,1392,10,86,3508728,11234
135,CrkJoin,2,13107200,52428800,52428800,0,0,132,171060,2379246,2550306,25.6973,185,0.97,6823,0.28,0.51,1220618,0,10,55,3480851,72,0,0.00,0,0.00,0.00,0,0,0,0,0,0,68623,0.87,566680,0.36,0.00,47639683,1392,10,87,3481531,1026
136,CrkJoin,2,13107200,52428800,52428800,0,0,134,159594,2435648,2595242,25.2524,185,0.97,6859,0.28,0.51,1217462,0,10,54,3434704,7828,0,0.00,0,0.00,0.00,0,0,0,0,0,0,62581,0.88,543961,0.36,0.00,46296850,1392,10,86,3436159,7969
137,CrkJoin,2,13107200,52428800,52428800,0,0,136,146448,2468960,2615408,25.0577,184,0.97,6938,0.29,0.50,1231844,0,10,54,3364285,8034,0,0.00,0,0.00,0.00,0,0,0,0,0,0,65190,0.88,567094,0.35,0.00,44833167,1392,10,86,3365728,8174
138,CrkJoin,2,13107200,52428800,52428800,0,0,136,132814,2483814,2616628,25.0460,181,0.97,6885,0.26,0.51,1221796,0,16,55,3282518,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,72687,0.86,564209,0.37,0.00,49957966,1392,16,87,3284031,72
139,CrkJoin,2,13107200,52428800,52428800,0,0,134,119595,2466949,2586544,25.3373,180,0.97,6710,0.27,0.51,1221525,0,13,54,3155520,8291,0,0.00,0,0.00,0.00,0,0,0,0,0,0,80929,0.87,642279,0.40,0.00,65777439,1392,13,86,3156891,8438
140,CrkJoin,2,13107200,52428800,52428800,0,0,128,106778,2368627,2475405,26.4749,240,0.96,6883,0.29,0.50,1259041,0,10,50,2952236,430,0,0.00,0,0.00,0.00,0,0,0,0,0,0,67131,0.85,493908,0.41,0.00,45090276,1392,10,82,2953605,596
141,CrkJoin,2,13107200,52428800,52428800,0,0,120,94522,2224551,2319073,28.2596,205,0.97,6885,0.28,0.56,1231811,0,20,54,2709187,599,0,0.00,0,0.00,0.00,0,0,0,0,0,0,79358,0.84,518866,0.39,0.00,50081610,1392,20,86,2710550,788
142,CrkJoin,2,13107200,52428800,52428800,0,0,107,85508,1979898,2065406,31.7303,261,0.96,7770,0.29,0.49,1314738,0,10,52,2386554,316,0,0.00,0,0.00,0.00,0,0,0,0,0,0,44376,0.87,379306,0.46,0.00,37573424,1392,10,84,2387924,553
143,CrkJoin,2,13107200,52428800,10485760,0,0,109,233828,1872601,2106429,31.1124,191,0.97,6791,0.28,0.53,1231450,0,21,51,3250547,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,62851,0.88,534954,0.38,0.00,46142533,1392,21,83,3251809,328
144,CrkJoin,2,13107200,52428800,52428800,0,0,126,195132,2246918,2442050,26.8365,195,0.97,7149,0.28,0.50,1251915,0,10,57,3527604,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,67016,0.88,591538,0.34,0.00,48257811,1392,10,89,3529158,67
145,CrkJoin,2,13107200,52428800,52428800,0,0,129,183299,2316043,2499342,26.2213,181,0.97,6802,0.29,0.56,1219813,0,20,53,3501802,3811,0,0.00,0,0.00,0.00,0,0,0,0,0,0,68821,0.87,559854,0.37,0.00,46105743,1392,20,85,3503275,3949
146,CrkJoin,2,13107200,52428800,52428800,0,0,132,171346,2380300,2551646,25.6838,225,0.97,7958,0.26,0.51,1309906,0,10,56,3475613,3919,0,0.00,0,0.00,0.00,0,0,0,0,0,0,61843,0.88,558908,0.36,0.00,48090691,1392,10,88,3477068,4055
147,CrkJoin,2,13107200,52428800,52428800,0,0,134,159161,2435649,2594810,25.2566,1003,0.89,10039,0.27,0.40,1464591,0,16,52,3440847,56,0,0.00,0,0.00,0.00,0,0,0,0,0,0,65118,0.88,569074,0.36,0.00,49226398,1392,16,84,3442322,194
148,CrkJoin,2,13107200,52428800,52428800,0,0,136,146778,2475310,2622088,24.9938,181,0.97,7016,0.25,0.52,1229422,0,10,52,3372065,7606,0,0.00,0,0.00,0.00,0,0,0,0,0,0,70675,0.87,557201,0.37,0.00,49806344,1392,10,84,3373545,7744
149,CrkJoin,2,13107200,52428800,52428800,0,0,136,134336,2491139,2625475,24.9616,181,0.97,6580,0.28,0.55,1216893,0,16,56,3293908,4497,0,0.00,0,0.00,0.00,0,0,0,0,0,0,76676,0.87,612277,0.39,0.00,64050364,1392,16,88,3295350,4639
150,CrkJoin,2,13107200,52428800,52428800,0,0,133,120098,2455114,2575212,25.4488,182,0.97,6744,0.27,0.51,1224402,0,10,50,3136750,10577,0,0.00,0,0.00,0.00,0,0,0,0,0,0,468658,0.87,4580067,0.26,0.03,418597159,1392,10,82,3137490,11324
151,CrkJoin,2,13107200,52428800,52428800,0,0,129,108934,2374118,2483052,26.3933,179,0.97,6369,0.29,0.57,1206983,0,18,52,2960508,33,0,0.00,0,0.00,0.00,0,0,0,0,0,0,60768,0.86,468874,0.42,0.00,43831576,1392,18,84,2961965,112
152,CrkJoin,2,13107200,52428800,52428800,0,0,120,93042,2216021,2309063,28.3821,263,0.97,8858,0.27,0.45,1347168,0,15,51,2696225,3949,0,0.00,0,0.00,0.00,0,0,0,0,0,0,66346,0.85,471508,0.41,0.00,44555713,1392,15,83,2696884,4907
153,CrkJoin,2,13107200,52428800,52428800,0,0,106,82444,1973530,2055974,31.8759,197,0.97,7020,0.29,0.50,1249090,0,10,51,2377194,805,0,0.00,0,0.00,0.00,0,0,0,0,0,0,58558,0.86,468647,0.44,0.00,57314000,1392,10,83,2378578,1043
154,CrkJoin,2,13107200,52428800,15728641,0,0,119,224526,2064668,2289194,28.6284,181,0.97,6938,0.27,0.51,1219533,0,10,54,3335568,7030,0,0.00,0,0.00,0.00,0,0,0,0,0,0,51420,0.90,549232,0.38,0.00,44198630,1392,10,86,3336580,7592
155,CrkJoin,2,13107200,52428800,52428800,0,0,126,193879,2246992,2440871,26.8494,184,0.97,7688,0.28,0.51,1271989,0,10,54,3518142,6243,0,0.00,0,0.00,0.00,0,0,0,0,0,0,57439,0.90,586632,0.36,0.00,47140954,1392,10,86,3518929,7023
156,CrkJoin,2,13107200,52428800,52428800,0,0,130,183300,2316822,2500122,26.2131,207,0.97,7239,0.29,0.53,1254622,0,21,54,3503482,3877,0,0.00,0,0.00,0.00,0,0,0,0,0,0,59248,0.89,554443,0.37,0.00,48821836,1392,21,86,3504959,4014
157,CrkJoin,2,13107200,52428800,52428800,0,0,132,171984,2382335,2554319,25.6569,182,0.97,6246,0.31,0.57,1211636,0,21,55,3477040,6908,0,0.00,0,0.00,0.00,0,0,0,0,0,0,62179,0.89,575388,0.37,0.00,50002138,1392,21,87,3477801,7755
158,CrkJoin,2,13107200,52428800,52428800,0,0,134,159277,2435265,2594542,25.2592,183,0.98,8028,0.26,0.53,1292232,0,17,55,3427312,11861,0,0.00,0,0.00,0.00,0,0,0,0,0,0,73636,0.87,586060,0.36,0.00,50635778,1392,17,87,3428813,12008
159,CrkJoin,2,13107200,52428800,52428800,0,0,136,146232,2472874,2619106,25.0223,181,0.97,7094,0.29,0.51,1246590,0,10,54,3372700,4043,0,0.00,0,0.00,0.00,0,0,0,0,0,0,73792,0.86,560669,0.37,0.00,47882793,1392,10,86,3374186,4187
160,CrkJoin,2,13107200,52428800,52428800,0,0,136,133217,2490162,2623379,24.9815,178,0.97,7161,0.26,0.51,1226070,0,10,56,3282577,7820,0,0.00,0,0.00,0.00,0,0,0,0,0,0,510743,0.86,3789192,0.30,0.03,469544821,1392,10,88,3284014,7959
161,CrkJoin,2,13107200,52428800,52428800,0,0,133,120447,2452970,2573417,25.4665,182,0.97,6947,0.29,0.51,1231090,0,10,52,3145489,700,0,0.00,0,0.00,0.00,0,0,0,0,0,0,62770,0.86,480412,0.41,0.00,44167475,1392,10,84,3147022,778
162,CrkJoin,2,13107200,52428800,52428800,0,0,129,109245,2378663,2487908,26.3418,181,0.97,6306,0.29,0.56,1208866,0,20,52,2967289,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,89199,0.85,684120,0.40,0.01,87771819,1392,20,84,2968740,78
163,CrkJoin,2,13107200,52428800,52428800,0,0,120,95444,2218544,2313988,28.3217,191,0.97,6866,0.29,0.54,1224938,0,15,53,2700661,4073,0,0.00,0,0.00,0.00,0,0,0,0,0,0,76880,0.85,555104,0.43,0.00,62287739,1392,15,85,2702095,4278
164,CrkJoin,2,13107200,52428800,52428800,0,0,107,84959,1976330,2061289,31.7937,191,0.97,6893,0.29,0.55,1229733,0,18,53,2376104,7771,0,0.00,0,0.00,0.00,0,0,0,0,0,0,53899,0.86,403846,0.43,0.00,37770644,1392,18,85,2376840,8632
165,CrkJoin,2,13107200,52428800,20971521,0,0,112,232140,1933843,2165983,30.2569,180,0.97,6764,0.28,0.51,1215954,0,11,57,3344672,1646,0,0.00,0,0.00,0.00,0,0,0,0,0,0,55490,0.90,562818,0.37,0.00,50806307,1392,11,89,3345299,2659
166,CrkJoin,2,13107200,52428800,52428800,0,0,127,196591,2249191,2445782,26.7955,198,0.97,7234,0.27,0.50,1244963,0,10,57,3527044,8173,0,0.00,0,0.00,0.00,0,0,0,0,0,0,69445,0.87,585745,0.35,0.00,48810749,1392,10,89,3528531,8313
167,CrkJoin,2,13107200,52428800,52428800,0,0,130,185443,2318739,2504182,26.1706,183,0.97,6467,0.28,0.55,1205463,0,21,55,3511809,308,0,0.00,0,0.00,0.00,0,0,0,0,0,0,70498,0.87,578354,0.37,0.00,50192163,1392,21,87,3513315,445
168,CrkJoin,2,13107200,52428800,52428800,0,0,132,170968,2380095,2551063,25.6897,179,0.97,6792,0.29,0.51,1227490,0,10,53,3471312,8267,0,0.00,0,0.00,0.00,0,0,0,0,0,0,81378,0.85,595014,0.36,0.00,51396529,1392,10,85,3472701,8397
169,CrkJoin,2,13107200,52428800,52428800,0,0,135,162390,2435218,2597608,25.2294,178,0.97,6919,0.27,0.51,1220890,0,10,54,3442033,4208,0,0.00,0,0.00,0.00,0,0,0,0,0,0,59964,0.89,566610,0.36,0.00,48068662,1392,10,86,3443427,4342
170,CrkJoin,2,13107200,52428800,52428800,0,0,136,148340,2472090,2620430,25.0096,195,0.97,7369,0.27,0.49,1253605,0,10,52,3373477,7431,0,0.00,0,0.00,0.00,0,0,0,0,0,0,481196,0.86,4590269,0.26,0.02,416952768,1392,10,84,3374259,8219
171,CrkJoin,2,13107200,52428800,52428800,0,0,136,133682,2495357,2629039,24.9277,179,0.97,6936,0.27,0.51,1219384,0,10,56,3289265,8080,0,0.00,0,0.00,0.00,0,0,0,0,0,0,69619,0.86,535779,0.37,0.00,46697193,1392,10,88,3289950,9002
172,CrkJoin,2,13107200,52428800,52428800,0,0,133,120624,2454541,2575165,25.4492,183,0.97,6863,0.27,0.51,1220311,0,10,56,3138754,8177,0,0.00,0,0.00,0.00,0,0,0,0,0,0,70916,0.86,527805,0.37,0.00,45648033,1392,10,88,3139360,9114
173,CrkJoin,2,13107200,52428800,52428800,0,0,128,108109,2371887,2479996,26.4258,182,0.97,6604,0.29,0.57,1210462,0,21,54,2954531,3814,0,0.00,0,0.00,0.00,0,0,0,0,0,0,57069,0.87,482202,0.40,0.00,43330714,1392,21,86,2955848,3973
174,CrkJoin,2,13107200,52428800,52428800,0,0,119,92012,2214692,2306704,28.4111,177,0.97,6691,0.29,0.56,1211684,0,20,56,2688283,8040,0,0.00,0,0.00,0.00,0,0,0,0,0,0,64436,0.85,456044,0.41,0.00,41043838,1392,20,88,2689665,8234
175,CrkJoin,2,13107200,52428800,52428800,0,0,107,83094,1975657,2058751,31.8329,188,0.97,7184,0.26,0.50,1250514,0,10,50,2374893,8429,0,0.00,0,0.00,0.00,0,0,0,0,0,0,45735,0.87,385154,0.45,0.00,39989809,1392,10,82,2376258,8673
176,CrkJoin,2,13107200,52428800,26214400,0,0,129,206052,2281106,2487158,26.3498,181,0.97,6601,0.30,0.57,1217448,0,21,50,3405822,782,0,0.00,0,0.00,0.00,0,0,0,0,0,0,60354,0.89,600769,0.35,0.00,50846358,1392,21,82,3406416,1766
177,CrkJoin,2,13107200,52428800,52428800,0,0,127,197563,2248921,2446484,26.7878,187,0.97,6922,0.27,0.49,1240873,0,10,54,3523573,7928,0,0.00,0,0.00,0.00,0,0,0,0,0,0,81430,0.87,663248,0.39,0.00,67897575,1392,10,86,3524975,8052
178,CrkJoin,2,13107200,52428800,52428800,0,0,130,183140,2319523,2502663,26.1865,179,0.97,6765,0.29,0.51,1219275,0,16,54,3503725,6140,0,0.00,0,0.00,0.00,0,0,0,0,0,0,68476,0.88,635646,0.35,0.00,64713546,1392,16,86,3504518,6878
179,CrkJoin,2,13107200,52428800,52428800,0,0,132,172835,2384600,2557435,25.6257,183,0.97,6488,0.28,0.55,1213646,0,20,54,3475762,8284,0,0.00,0,0.00,0.00,0,0,0,0,0,0,68985,0.89,672873,0.35,0.00,66687230,1392,20,86,3477224,8420
180,CrkJoin,2,13107200,52428800,52428800,0,0,134,158166,2435261,2593427,25.2700,188,0.97,7024,0.28,0.50,1233951,0,10,56,3432140,7575,0,0.00,0,0.00,0.00,0,0,0,0,0,0,474759,0.87,4633171,0.26,0.02,420750000,1392,10,88,3433615,7712
181,CrkJoin,2,13107200,52428800,52428800,0,0,136,145856,2474459,2620315,25.0107,180,0.97,6679,0.27,0.57,1216668,0,17,54,3373800,3733,0,0.00,0,0.00,0.00,0,0,0,0,0,0,54562,0.89,531186,0.37,0.00,45693224,1392,17,86,3374416,4575
182,CrkJoin,2,13107200,52428800,52428800,0,0,136,133910,2486058,2619968,25.0140,180,0.97,6862,0.27,0.51,1221930,0,10,51,3284083,3227,0,0.00,0,0.00,0.00,0,0,0,0,0,0,64958,0.87,537906,0.36,0.00,47106616,1392,10,83,3284870,4065
183,CrkJoin,2,13107200,52428800,52428800,0,0,134,119542,2459542,2579084,25.4106,190,0.98,8363,0.26,0.51,1298402,0,15,53,3143613,7547,0,0.00,0,0.00,0.00,0,0,0,0,0,0,63578,0.87,513359,0.38,0.00,44489421,1392,15,85,3145073,7703
184,CrkJoin,2,13107200,52428800,52428800,0,0,129,109684,2373557,2483241,26.3913,180,0.97,6154,0.30,0.57,1215091,0,19,52,2956387,4402,0,0.00,0,0.00,0.00,0,0,0,0,0,0,71332,0.85,516621,0.40,0.00,48813761,1392,19,84,2957060,5312
185,CrkJoin,2,13107200,52428800,52428800,0,0,120,92862,2215040,2307902,28.3964,185,0.97,6576,0.30,0.57,1213648,0,21,55,2696936,8088,0,0.00,0,0.00,0.00,0,0,0,0,0,0,62945,0.85,463540,0.41,0.00,43384833,1392,21,87,2697570,9019
186,CrkJoin,2,13107200,52428800,52428800,0,0,107,84327,1976082,2060409,31.8073,183,0.97,6691,0.27,0.51,1218502,0,10,52,2387629,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,41618,0.89,396241,0.45,0.00,40076351,1440,10,84,2389079,176
187,CrkJoin,2,13107200,52428800,31457281,0,0,123,213608,2168169,2381777,27.5156,178,0.97,6842,0.28,0.51,1223211,0,10,53,3296345,4095,0,0.00,0,0.00,0.00,0,0,0,0,0,0,61409,0.88,531854,0.38,0.00,44875459,1392,10,85,3296962,5069
